Id,SalePrice
2734,118164.26742874179
2735,131256.38873786968
2736,127825.61715768126
2737,107870.09700915613
2738,168578.55016465823
2739,167512.1232446551
2740,155765.2528529031
2741,125212.86917999224
2742,179796.31219934986
2743,122988.04099015787
2744,155469.86169502628
2745,150701.8038155199
2746,99120.18302490679
2747,150845.97716378362
2748,151873.76020344452
2749,124197.96668954089
2750,122737.30209931673
2751,98232.64113439037
2752,228368.13077755726
2753,165373.98379655962
2754,216038.8077613205
2755,176495.0644936005
2756,51980.95331153483
2757,63770.656935797655
2758,67770.6440958454
2759,175252.21104552574
2760,119736.1638205992
2761,153467.89623283048
2762,151306.74834296352
2763,168985.71882652293
2764,190998.25744801888
2765,235885.2731806551
2766,111289.89192887594
2767,77761.05120808585
2768,125736.1780936881
2769,123477.57184475334
2770,201657.59636673704
2771,115989.31693276763
2772,100955.90031919011
2773,159293.31987446907
2774,117161.31186537724
2775,108453.73932157259
2776,159649.59013342112
2777,199964.08773429494
2778,157518.6812434469
2779,137925.54887070623
2780,132001.90708921233
2781,99070.34197554225
2782,96100.30302984873
2783,57433.33094807586
2784,133949.90071484284
2785,139744.57370539522
2786,17243.67559698189
2787,143508.09319369378
2788,41768.24810705299
2789,218583.26900356333
2790,115706.62246004213
2791,137758.77178580745
2792,20914.211307732156
2793,172637.28789558343
2794,55580.727616472635
2795,119622.84203345317
2796,87892.61197446904
2797,200889.2415147688
2798,109233.84405504784
2799,127980.92720981012
2800,68582.83161048463
2801,146085.03703461785
2802,131765.8311376099
2803,201390.7192964512
2804,142697.68806908373
2805,115175.31228379277
2806,88740.33077469608
2807,171897.46391657437
2808,144697.76120776345
2809,134801.91131977155
2810,124603.9056990241
2811,154474.52460955107
2812,182166.52021074784
2813,197389.5776732025
2814,197771.65947300766
2815,105569.71488125867
2816,202465.52872117015
2817,125096.48334033648
2818,127166.07476703322
2819,211257.45633356564
2820,110803.06362101831
2821,114064.87102114223
2822,210742.58894481498
2823,203570.98040599027
2824,147134.52590720204
2825,154343.2183450827
2826,121973.1384997064
2827,162456.63882532972
2828,213997.21877102123
2829,239433.1383711876
2830,251735.656043184
2831,222752.5790231732
2832,195968.00021314202
2833,264060.8244515583
2834,244725.95722551434
2835,229982.13042625994
2836,221351.6124238877
2837,177363.6422590334
2838,136970.64104303217
2839,181013.25761333574
2840,207590.86628734868
2841,224593.19878319406
2842,229114.50008088828
2843,158442.88760385953
2844,193855.56018833094
2845,116013.17414244567
2846,219389.47005198128
2847,196441.63847611728
2848,222993.435609277
2849,237032.5878565308
2850,277270.21511255496
2851,242375.62411476544
2852,242117.80411807937
2853,240435.5199180122
2854,154362.35728560586
2855,227506.56334558432
2856,230360.22991703614
2857,218931.76102512178
2858,214474.1400273951
2859,104989.33877687261
2860,115421.43345782289
2861,119272.81636787625
2862,242823.51284454647
2863,118500.92435688968
2864,246359.60684951686
2865,172345.9147651462
2866,217250.05274178402
2867,78850.90635670768
2868,175252.21104552574
2869,117480.41268084513
2870,121179.95427125262
2871,83410.87628149043
2872,-10593.465519286226
2873,69959.63150441926
2874,118344.38211061002
2875,158251.9199929483
2876,174443.567477713
2877,137719.0605291942
2878,181955.71624387242
2879,118595.12100145116
2880,115406.13962948916
2881,155010.09932714957
2882,136776.69993439515
2883,202965.9372263921
2884,223406.90536813985
2885,175738.5945610602
2886,160235.58400119527
2887,103269.22281987418
2888,162123.26489058044
2889,40980.50014894188
2890,62734.025765865925
2891,161385.14903850493
2892,27684.16136044322
2893,123479.52807611774
2894,31208.38172731793
2895,232339.49453294417
2896,233999.16464112874
2897,183560.5062565324
2898,229039.5721694642
2899,252609.43387227796
2900,179500.89629472664
2901,170911.07299710752
2902,171280.2629663709
2903,283104.9088553934
2904,320969.5522642903
2905,3396.8783105676994
2906,260882.3379455587
2907,119750.40029538481
2908,114437.09587937337
2909,200636.33744923433
2910,41468.102035525604
2911,84104.476137285
2912,150131.43377245974
2913,85704.4482545309
2914,63059.39843806159
2915,63059.39843806159
2916,96500.09645579895
2917,156794.89157158462
2918,108478.06704442459
2919,257709.38636205636
